ts,CO2,TVOC,PM10,PM2.5,CO,Air Quality,LDR,O3,Temp,Hum
2024-07-06 06:00:00,424.6,50.1,749.6866,108.9426,293.08000000000004,87.74000000000001,943.28,553.12,27.008,40.372
2024-07-06 06:05:00,417.62,47.839999999999996,681.2524000000001,87.9332,297.9,92.06,943.7,551.74,27.080000000000002,40.998000000000005
2024-07-06 06:10:00,427.5,51.82000000000001,677.9718,86.0852,332.62,89.92,944.36,555.08,26.877999999999997,40.995999999999995
2024-07-06 06:15:00,423.93999999999994,46.44,791.6134,100.62480000000001,287.04,89.28,944.72,547.6600000000001,26.804000000000002,40.958
2024-07-06 06:20:00,432.14,49.18,746.019,97.0528,270.94,89.0,942.82,546.3,26.826,40.989999999999995
2024-07-06 06:25:00,413.3,44.739999999999995,690.313,81.3056,251.4,85.42,945.78,541.04,26.866000000000003,40.552
2024-07-06 06:30:00,417.76000000000005,40.92,732.2488000000001,92.67580000000001,246.3,88.86,945.26,543.42,26.875999999999998,40.924
2024-07-06 06:35:00,427.14,48.94,763.6956,96.0144,313.02000000000004,89.3,945.54,554.24,26.958,40.878
2024-07-06 06:40:00,435.5,58.379999999999995,736.5568000000001,91.5466,358.02,87.84,944.22,558.76,26.778,40.54
2024-07-06 06:45:00,423.98,50.32,767.3812,96.9694,374.56,90.17999999999999,946.5799999999999,563.48,26.651999999999997,41.038
2024-07-06 06:50:00,428.28000000000003,53.7,760.0672000000001,100.3392,357.96,90.76,944.1,562.3199999999999,26.672000000000004,41.08
2024-07-06 06:55:00,493.43999999999994,54.0,890.5822000000001,120.276,407.34000000000003,91.82000000000001,945.72,574.24,26.662,41.086
2024-07-06 07:00:00,543.88,72.47999999999999,997.1584,134.5984,481.6,94.7,945.4,586.2,26.808,40.99
2024-07-06 07:05:00,455.46000000000004,75.14,888.0809999999999,107.5678,456.82,100.98,947.6600000000001,585.46,26.881999999999998,41.184
2024-07-06 07:10:00,510.7,68.53999999999999,856.367,104.346,494.58000000000004,103.96000000000001,945.04,598.0600000000001,26.938,41.914
2024-07-06 07:15:00,629.9,68.94,854.195,106.85999999999999,508.6,101.28,946.32,600.42,26.926,41.698
2024-07-06 07:20:00,480.5,77.34,775.2902,106.6768,501.36,99.64,945.04,592.8199999999999,26.892000000000003,41.35
2024-07-06 07:25:00,463.21999999999997,90.02000000000001,830.9064000000001,111.154,491.38,101.58,946.3399999999999,593.1600000000001,26.9,40.842
2024-07-06 07:30:00,451.96000000000004,79.56,827.8770000000001,111.98979999999999,470.53999999999996,102.8,946.6200000000001,590.84,26.796,40.098
2024-07-06 07:35:00,449.32,72.62,900.6214,119.11880000000001,444.36,100.46000000000001,945.9399999999999,587.52,26.874000000000002,39.968
2024-07-06 07:40:00,449.53999999999996,72.36,886.7542,110.4834,435.14,95.0,945.8399999999999,575.8399999999999,26.830000000000002,39.72
2024-07-06 07:45:00,443.1,63.9,859.5418,120.1548,420.08000000000004,94.05999999999999,944.46,566.62,26.682,39.318
2024-07-06 07:50:00,456.86,73.14,954.1968,123.02359999999999,473.32,94.96000000000001,946.76,583.0600000000001,26.804000000000002,39.058
2024-07-06 07:55:00,482.43999999999994,86.66,909.6804,119.27860000000001,531.5600000000001,100.56,945.76,606.42,26.954,38.486000000000004
2024-07-06 08:00:00,580.08,82.02000000000001,915.3969999999999,124.929,548.08,109.78,946.04,620.2,27.026,38.646
2024-07-06 08:05:00,492.08000000000004,89.2,1002.6252000000001,136.0218,519.8399999999999,106.58,944.9200000000001,611.86,27.004,39.022000000000006
2024-07-06 08:10:00,474.62,82.24,1141.709,131.4166,503.82,104.04,946.7,606.0,26.994,39.124
2024-07-06 08:15:00,469.9428571428571,87.94285714285715,1138.0417142857143,140.55114285714285,530.3142857142858,128.34285714285713,941.2857142857143,612.3714285714286,27.02285714285714,39.56571428571429
2024-07-06 08:20:00,465.09999999999997,74.43333333333332,1189.8976666666667,175.518,534.5333333333333,140.06666666666666,935.0333333333333,608.6333333333333,27.163333333333338,39.65
2024-07-06 08:25:00,476.26666666666665,80.26666666666667,1284.0246666666667,174.94366666666667,523.3000000000001,136.26666666666668,933.1,603.2666666666667,27.05333333333333,39.64
2024-07-06 08:30:00,469.2,89.72,1526.1236000000001,224.4812,556.64,158.0,927.5200000000001,616.8399999999999,27.052,39.708
2024-07-06 08:35:00,462.9,93.7,1668.2069999999999,233.099,540.2,158.2,931.0,609.7,27.3,39.510000000000005
2024-07-06 08:40:00,449.0,80.1,1716.176,234.52300000000002,517.5,154.6,927.3,601.6,27.369999999999997,39.41
2024-07-06 08:45:00,487.6,66.85,1748.5845,248.5565,487.1,148.7,925.4,590.5,27.39,39.79
2024-07-06 08:50:00,548.8000000000001,71.53333333333335,1595.0733333333335,221.92733333333334,477.2,150.46666666666667,927.0,589.6666666666666,27.366666666666664,40.58
2024-07-06 08:55:00,454.4666666666667,64.26666666666667,1612.8746666666666,220.802,454.3333333333333,149.33333333333334,927.1999999999999,582.1333333333333,27.346666666666664,41.02
2024-07-06 09:00:00,443.2,59.53333333333333,1660.3253333333334,215.68533333333335,433.06666666666666,152.0666666666667,925.4666666666667,571.6,27.453333333333333,41.0
2024-07-06 09:05:00,523.45,75.45,1579.7345,215.076,511.9,165.95,924.8,608.45,27.585,40.675
2024-07-06 09:10:00,515.2,98.24,1432.7952,209.83919999999998,548.28,174.35999999999999,928.4,623.96,26.395999999999997,41.612
2024-07-06 09:15:00,469.6,97.0,1425.346,178.5788,516.8399999999999,168.95999999999998,927.4,609.12,25.208,42.64
2024-07-06 09:20:00,458.84,78.47999999999999,1571.7124,193.6592,472.32,159.88,929.04,589.2,25.048,43.924
2024-07-06 09:25:00,440.40000000000003,63.46666666666667,1648.8113333333333,214.77066666666667,435.26666666666665,156.0666666666667,929.2666666666668,573.8666666666667,25.653333333333336,43.38666666666666
2024-07-06 09:30:00,439.8,65.2,1707.89,230.294,441.2,156.2,926.6,578.2,26.32,42.66
2024-07-06 09:35:00,448.06666666666666,76.0,1672.244,214.65800000000002,453.5333333333333,157.0666666666667,924.4,586.1333333333333,27.006666666666664,42.22666666666667
2024-07-06 09:40:00,455.6,84.9,1564.167,197.667,465.4,159.39999999999998,923.5,594.9,27.54,42.09
2024-07-06 09:45:00,454.7,84.7,1538.103,190.417,472.0,156.89999999999998,926.7,595.7,27.57,42.02
2024-07-06 09:50:00,455.2,87.2,1643.674,197.612,477.6,158.0,926.2,594.8,27.52,42.04
2024-07-06 09:55:00,457.0,82.0,1614.854,203.254,470.4,157.2,929.0,588.4,27.54,42.12
2024-07-06 10:00:00,445.43999999999994,67.08,1561.7936,210.1252,442.0,153.16,928.2,580.16,27.764,42.272000000000006
2024-07-06 10:05:00,435.03999999999996,64.2,1595.3488,199.54,423.0,148.72,924.8799999999999,577.8,27.612000000000002,42.748000000000005
2024-07-06 10:10:00,445.4666666666667,68.8,1423.4673333333333,174.68999999999997,429.8,154.93333333333334,923.9333333333334,575.2666666666667,27.546666666666667,42.593333333333334
2024-07-06 10:15:00,435.7,55.15,1519.716,201.34300000000002,423.6,152.25,917.45,572.45,27.475,42.515
2024-07-06 10:20:00,437.3333333333333,60.800000000000004,1500.0,204.00199999999998,436.40000000000003,154.86666666666667,920.9333333333334,582.9333333333334,27.76,42.92666666666667
2024-07-06 10:25:00,437.77777777777777,60.89333333333334,1501.6752,203.8657333333333,436.6,155.0088888888889,921.4444444444445,583.0577777777778,27.796000000000003,42.92888888888889
2024-07-06 10:30:00,438.22222222222223,60.98666666666667,1503.3504,203.72946666666664,436.8,155.1511111111111,921.9555555555556,583.1822222222223,27.832,42.931111111111115
2024-07-06 10:35:00,438.66666666666663,61.080000000000005,1505.0256,203.5932,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 10:40:00,439.1111111111111,61.17333333333334,1506.7007999999998,203.45693333333332,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 10:45:00,439.55555555555554,61.26666666666667,1508.376,203.32066666666665,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 10:50:00,440.0,61.36000000000001,1510.0511999999999,203.18439999999998,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 10:55:00,440.0,61.36000000000001,1510.0511999999999,203.18439999999998,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 11:00:00,440.0,61.36000000000001,1510.0511999999999,203.18439999999998,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 11:05:00,441.3333333333333,61.64,1515.0768,202.7756,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 11:10:00,441.77777777777777,61.733333333333334,1516.752,202.63933333333333,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 11:15:00,442.22222222222223,61.82666666666667,1518.4272,202.50306666666665,437.0,155.29333333333335,922.4666666666667,583.3066666666667,27.868000000000002,42.93333333333334
2024-07-06 11:20:00,442.6666666666667,61.92,1520.1024,202.36679999999998,438.8,156.57333333333332,927.0666666666667,584.4266666666666,28.192,42.95333333333333
2024-07-06 11:25:00,443.1111111111111,62.013333333333335,1521.7776,202.23053333333334,439.0,156.71555555555557,927.5777777777778,584.551111111111,28.228,42.955555555555556
2024-07-06 11:30:00,443.55555555555554,62.10666666666667,1523.4528,202.09426666666667,439.2,156.85777777777778,928.088888888889,584.6755555555555,28.264,42.95777777777778
2024-07-06 11:35:00,444.0,62.2,1525.128,201.958,439.4,157.0,928.6,584.8,28.3,42.96
2024-07-06 11:40:00,449.4,64.30000000000001,1570.494,210.144,439.9,158.6,929.5,584.5,28.450000000000003,42.84
2024-07-06 11:45:00,454.8,66.4,1615.86,218.33,440.4,160.2,930.4,584.2,28.6,42.72
2024-07-06 11:50:00,457.26666666666665,69.36666666666667,1704.5163333333333,222.2086666666667,446.56666666666666,161.73333333333332,934.9666666666667,586.3333333333333,28.823333333333334,42.290000000000006
2024-07-06 11:55:00,459.73333333333335,72.33333333333333,1793.1726666666666,226.08733333333336,452.73333333333335,163.26666666666665,939.5333333333333,588.4666666666666,29.046666666666667,41.86000000000001
2024-07-06 12:00:00,459.2166666666667,73.71666666666667,1792.2608333333333,218.24866666666668,463.31666666666666,163.78333333333333,942.7666666666667,592.6833333333334,29.158333333333335,41.45
2024-07-06 12:05:00,458.7,75.1,1791.3490000000002,210.41,473.9,164.3,946.0,596.9000000000001,29.270000000000003,41.04
2024-07-06 12:10:00,458.2,76.84,1603.0416,191.6816,503.2,165.72,946.0,610.0,29.156,40.88
2024-07-06 12:15:00,457.8,81.92,1607.2604,227.22719999999998,477.08000000000004,157.0,944.1200000000001,598.96,28.804000000000002,41.248000000000005
2024-07-06 12:20:00,451.15,85.85,1652.0635,240.1035,495.1,163.4,943.85,605.35,29.015,40.855000000000004
2024-07-06 12:25:00,486.4,87.8,1683.0149999999999,208.112,511.1,134.95,949.35,606.0,28.805,40.3
2024-07-06 12:30:00,451.28000000000003,68.44,1510.8024,212.9472,469.71999999999997,159.36,946.5200000000001,581.8399999999999,29.296000000000003,40.352
2024-07-06 12:35:00,432.43999999999994,57.120000000000005,1510.5644,239.8596,506.23999999999995,152.2,945.28,578.8399999999999,29.324,40.468
2024-07-06 12:40:00,421.1,50.4,1592.357,242.77999999999997,522.1,150.6,943.5,581.6,29.4,40.36
2024-07-06 12:45:00,427.0,52.8,1657.428,240.836,497.0,145.8,943.0,571.4,29.48,39.98
2024-07-06 12:50:00,421.4,47.8,1650.476,242.838,478.6,143.4,944.4,562.6,29.54,39.64
2024-07-06 12:55:00,428.4,52.6,1689.402,252.348,449.8,140.2,942.6,550.2,29.68,39.2
2024-07-06 13:00:00,429.79999999999995,53.2,1699.401,245.63500000000002,451.1,139.39999999999998,943.4000000000001,551.3,29.68,39.06
2024-07-06 13:05:00,431.2,53.8,1709.4,238.922,452.4,138.6,944.2,552.4,29.68,38.92
2024-07-06 13:10:00,433.4,51.0,1653.9435,219.277,494.55,144.35000000000002,943.75,565.3,29.380000000000003,39.07
2024-07-06 13:15:00,433.08421052631576,50.96140350877193,1656.2795614035088,219.91059649122806,492.3105263157895,144.30350877192984,943.7175438596491,564.9719298245614,29.39824561403509,39.04736842105263
2024-07-06 13:20:00,432.76842105263154,50.92280701754386,1658.6156228070176,220.54419298245614,490.07105263157894,144.25701754385966,943.6850877192983,564.6438596491228,29.41649122807018,39.02473684210526
2024-07-06 13:25:00,432.4526315789474,50.88421052631579,1660.9516842105263,221.17778947368421,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 13:30:00,432.13684210526316,50.84561403508772,1663.287745614035,221.8113859649123,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 13:35:00,431.82105263157894,50.80701754385965,1665.6238070175439,222.44498245614037,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 13:40:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 13:45:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 13:50:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 13:55:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:00:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:05:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:10:00,431.5052631578947,50.76842105263158,1667.9598684210525,223.0785789473684,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:15:00,429.2947368421053,50.49824561403509,1684.312298245614,227.51375438596492,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:20:00,428.9789473684211,50.45964912280702,1686.6483596491228,228.14735087719296,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:25:00,428.66315789473686,50.42105263157895,1688.9844210526317,228.78094736842104,487.8315789473684,144.21052631578948,943.6526315789474,564.3157894736842,29.434736842105266,39.002105263157894
2024-07-06 14:30:00,428.34736842105264,50.38245614035088,1691.3204824561403,229.41454385964911,458.7184210526316,143.6061403508772,943.2307017543859,560.0508771929824,29.6719298245614,38.70789473684211
2024-07-06 14:35:00,428.0315789473685,50.34385964912281,1693.656543859649,230.0481403508772,456.4789473684211,143.55964912280703,943.198245614035,559.7228070175438,29.690175438596487,38.68526315789474
2024-07-06 14:40:00,427.71578947368425,50.30526315789474,1695.9926052631579,230.68173684210527,454.2394736842105,143.51315789473685,943.1657894736842,559.3947368421052,29.708421052631575,38.66263157894737
2024-07-06 14:45:00,427.40000000000003,50.26666666666667,1698.3286666666665,231.31533333333334,452.0,143.46666666666667,943.1333333333333,559.0666666666666,29.726666666666663,38.64
2024-07-06 14:50:00,422.5,49.85,1616.998,235.515,346.1,134.8,942.15,538.1,30.805,37.54
2024-07-06 14:55:00,464.5333333333333,58.666666666666664,1510.6553333333334,164.69133333333335,392.26666666666665,101.8,949.0666666666666,560.5333333333333,29.913333333333338,38.44
2024-07-06 15:00:00,421.84,42.839999999999996,1549.0868,223.526,320.96000000000004,132.44,942.96,535.48,30.832,38.272000000000006
2024-07-06 15:05:00,418.8,41.8,1631.892,224.582,325.9,135.0,947.5,540.5,30.71,38.76
2024-07-06 15:10:00,419.3,47.7,1625.2640000000001,224.33800000000002,334.0,135.5,946.4,543.0,30.6,39.11
2024-07-06 15:15:00,432.0,61.86666666666667,1689.1573333333333,238.028,372.59999999999997,139.66666666666666,941.8000000000001,557.0666666666666,30.46666666666667,39.39333333333334
2024-07-06 15:20:00,436.6,64.4,1696.76,246.6,391.2,142.0,941.6,563.2,30.46,39.26
2024-07-06 15:25:00,433.7,62.3,1670.4009999999998,243.28699999999998,385.1,143.1,942.0,559.5999999999999,30.4,39.09
2024-07-06 15:30:00,428.8,58.6,1691.298,238.39,382.2,142.6,942.0,556.8,29.86,39.36
2024-07-06 15:35:00,431.8,59.8,1686.48,226.838,381.0,143.4,943.8,556.0,29.42,39.66
2024-07-06 15:40:00,431.95000000000005,60.25,1701.2545,228.2645,384.1333333333333,143.55,943.6999999999999,556.5833333333334,29.248333333333335,39.85166666666667
2024-07-06 15:45:00,432.1,60.699999999999996,1716.029,229.691,387.26666666666665,143.70000000000002,943.6,557.1666666666666,29.076666666666668,40.04333333333333
2024-07-06 15:50:00,432.25,61.15,1730.8035,231.1175,390.4,143.85,943.5,557.75,28.905,40.235
2024-07-06 15:55:00,432.40000000000003,61.6,1745.578,232.54399999999998,393.53333333333336,144.0,943.4,558.3333333333334,28.733333333333334,40.42666666666667
2024-07-06 16:00:00,432.55000000000007,62.05,1760.3525,233.9705,396.6666666666667,144.15,943.3000000000001,558.9166666666666,28.561666666666667,40.61833333333333
2024-07-06 16:05:00,432.70000000000005,62.5,1775.127,235.397,399.8,144.3,943.2,559.5,28.39,40.81
2024-07-06 16:10:00,433.2833333333333,64.18333333333334,1783.6771666666666,225.85183333333333,404.93333333333334,145.11666666666667,944.5666666666667,561.1166666666666,27.931666666666665,41.278333333333336
2024-07-06 16:15:00,433.8666666666666,65.86666666666666,1792.2273333333333,216.30666666666664,410.06666666666666,145.9333333333333,945.9333333333334,562.7333333333332,27.473333333333333,41.74666666666667
2024-07-06 16:20:00,436.3333333333333,67.60000000000001,1702.1239999999998,211.22199999999998,410.1333333333334,148.73333333333332,943.9333333333334,567.2666666666668,27.146666666666665,41.99333333333333
2024-07-06 16:25:00,480.15,90.15,1659.491,230.8315,489.4,161.95,940.15,601.35,27.185,41.98
2024-07-06 16:30:00,452.84,73.92,1454.9852,229.2652,489.96000000000004,159.88,938.0,596.48,27.444,41.62
2024-07-06 16:35:00,443.28000000000003,72.08,1360.3292,210.75920000000002,431.56000000000006,156.64000000000001,940.8,572.5600000000001,27.308,41.56
2024-07-06 16:40:00,465.2285714285714,71.54285714285714,1478.8345714285715,191.38828571428573,435.8285714285715,119.85714285714286,947.0571428571428,582.6571428571428,27.68,41.10285714285715
2024-07-06 16:45:00,444.1,65.7,1417.3115,189.82150000000001,400.075,112.9,949.425,582.925,27.9375,42.2025
2024-07-06 16:50:00,441.85714285714283,61.6,1234.6219999999998,171.084,383.4,123.08571428571429,948.4857142857143,578.0857142857143,27.53142857142857,43.959999999999994
2024-07-06 16:55:00,428.64000000000004,57.3,1279.0130000000001,147.833,371.04,97.24,952.6,579.42,28.018,43.510000000000005
2024-07-06 17:00:00,439.34,63.620000000000005,1142.0896,126.07840000000002,371.86,97.82000000000001,952.4,580.72,27.848000000000003,43.576
2024-07-06 17:05:00,430.73333333333335,55.06666666666667,1003.2204444444445,107.93688888888889,356.35555555555555,89.6888888888889,953.9111111111112,571.8,27.862222222222222,43.43111111111111
2024-07-06 17:10:00,428.17777777777775,55.400000000000006,964.3033333333333,123.32333333333334,377.20000000000005,100.80000000000001,951.8222222222222,571.5555555555555,27.504444444444445,44.11333333333333
2024-07-06 17:15:00,446.0,72.02,930.3124,114.84760000000001,424.48,98.34,951.68,591.02,27.394,44.672000000000004
2024-07-06 17:20:00,457.68,79.7,808.8776,95.7054,455.23999999999995,102.17999999999999,951.82,597.78,27.186,44.738
2024-07-06 17:25:00,440.0,62.7,873.802,113.7542,404.9,95.38,952.7,581.78,27.584000000000003,43.842
2024-07-06 17:30:00,443.82,68.38,864.6683999999999,104.345,449.52,97.97999999999999,951.9399999999999,589.62,27.99,42.724000000000004
2024-07-06 17:35:00,436.78000000000003,58.379999999999995,813.679,97.65079999999999,404.58,93.76,952.24,576.78,27.968,42.548
2024-07-06 17:40:00,432.28000000000003,56.02,845.0637999999999,111.39940000000001,372.41999999999996,94.76,951.5600000000001,574.4399999999999,27.992,42.696
2024-07-06 17:45:00,442.5,61.379999999999995,807.8536,117.13579999999999,379.58000000000004,99.28,949.6200000000001,578.3399999999999,27.884000000000004,42.604
2024-07-06 17:50:00,452.12,69.3,753.3876,107.25820000000002,436.02,103.22,951.9200000000001,594.9399999999999,27.964,42.233999999999995
2024-07-06 17:55:00,491.12,75.76,787.2266,104.12159999999999,430.73999999999995,102.7,674.52,593.54,28.218,41.688
2024-07-06 18:00:00,442.91999999999996,64.94,765.7152,96.736,381.65999999999997,98.1,336.3,577.74,28.78,41.010000000000005
2024-07-06 18:05:00,455.56000000000006,67.8,783.3388,91.41,407.24,100.3,709.14,591.38,29.936,40.782
2024-07-06 18:10:00,440.64,64.5,805.464,107.816,391.44,102.75999999999999,955.9399999999999,586.8199999999999,30.418,41.720000000000006
2024-07-06 18:15:00,442.4,59.779999999999994,802.9216,114.1224,371.78000000000003,96.67999999999999,953.4200000000001,573.8199999999999,30.034,41.018
2024-07-06 18:20:00,483.9,72.14,736.7328,112.0868,436.9,94.24,953.5600000000001,582.36,29.678000000000004,40.402
2024-07-06 18:25:00,465.43999999999994,86.24,725.5854,95.293,483.41999999999996,99.97999999999999,953.14,602.08,28.992,40.778
2024-07-06 18:30:00,567.8199999999999,92.88,780.7454,112.1996,526.26,110.4,952.2,615.28,28.445999999999998,40.894
2024-07-06 18:35:00,479.18,85.34,765.283,98.3754,501.4,108.54,951.6,613.36,28.116000000000003,40.87
2024-07-06 18:40:00,471.35555555555555,92.55555555555556,913.6157777777777,126.86933333333334,487.3333333333333,110.46666666666667,930.7333333333333,603.5333333333333,28.193333333333335,40.50222222222222
2024-07-06 18:45:00,471.26666666666665,89.97777777777777,946.6293333333334,117.30688888888888,480.9777777777778,109.53333333333333,609.7111111111111,603.0666666666667,28.44,40.468888888888884
2024-07-06 18:50:00,462.5,82.46000000000001,824.4368000000001,110.6242,476.58000000000004,102.38,452.14,606.24,29.314,41.082
2024-07-06 18:55:00,477.88,72.66,945.4894,150.6642,512.36,107.35999999999999,873.78,618.0,30.136000000000003,41.910000000000004
2024-07-06 19:00:00,504.41999999999996,91.66,881.7272,129.2786,525.1800000000001,112.84,954.14,622.78,30.022000000000002,42.684000000000005
2024-07-06 19:05:00,470.26000000000005,87.74,885.3648,133.89079999999998,489.76000000000005,108.02000000000001,953.78,609.02,29.502,42.076
2024-07-06 19:10:00,454.23999999999995,74.3,843.4366,119.4256,466.53999999999996,101.38,953.86,597.62,29.214,41.024
2024-07-06 19:15:00,471.28000000000003,77.6,864.6466,105.9224,494.62,99.42,954.0200000000001,598.54,29.074,40.238
2024-07-06 19:20:00,495.06000000000006,80.92,915.5296000000001,127.474,499.28000000000003,97.24,952.64,595.22,28.912,39.788
2024-07-06 19:25:00,452.68,79.24,926.2101999999999,134.2328,467.38,97.72,951.7,588.8,28.844,39.638
2024-07-06 19:30:00,461.84,82.02000000000001,947.8356,137.094,464.38,96.72,952.28,591.5,28.692,39.596
2024-07-06 19:35:00,463.76000000000005,84.9,859.9870000000001,116.6932,465.53999999999996,99.82000000000001,951.5200000000001,593.04,28.601999999999997,39.94
2024-07-06 19:40:00,489.46000000000004,75.92,905.3972,130.6728,443.78000000000003,97.98,952.9799999999999,584.8199999999999,28.926,39.878
2024-07-06 19:45:00,468.73999999999995,74.64,902.0154,115.85619999999999,447.26000000000005,96.26,954.6600000000001,586.6,28.808,40.182
2024-07-06 19:50:00,462.425,82.45,880.7284999999999,120.56625,467.4,114.425,949.8,596.0,27.56,41.5325
2024-07-06 19:55:00,497.975,89.925,946.2764999999999,126.9615,500.225,122.275,949.55,608.5,27.035,42.695
2024-07-06 20:00:00,517.075,89.15,1037.305,141.04325,491.3,122.775,951.95,608.95,26.675,43.6225
2024-07-06 20:05:00,481.2,90.94,1046.128,135.1634,501.23999999999995,106.9,954.64,608.8199999999999,26.932,43.82
2024-07-06 20:10:00,478.25,89.85,941.88525,133.24025,492.65,122.575,952.525,603.825,26.395,43.0125
2024-07-06 20:15:00,450.31111111111113,74.77777777777777,1069.5562222222222,143.99133333333333,444.22222222222223,109.15555555555557,951.7555555555555,590.0666666666666,26.497777777777777,42.50222222222222
2024-07-06 20:20:00,439.0,64.58,995.8543999999999,136.4374,402.21999999999997,100.32,953.76,578.6600000000001,26.665999999999997,42.412
2024-07-06 20:25:00,466.1,72.76,1016.9590000000001,121.8536,421.82,103.24000000000001,954.76,587.9,26.564,42.95
2024-07-06 20:30:00,463.21999999999997,73.6,1031.3436,134.637,471.91999999999996,107.78,952.3399999999999,604.02,26.43,43.244
2024-07-06 20:35:00,446.78000000000003,60.92,1069.7682,145.507,447.48,105.14000000000001,953.26,597.6600000000001,26.494,43.408
2024-07-06 20:40:00,443.56000000000006,56.279999999999994,1121.5992,154.2154,427.32,101.6,951.8799999999999,589.1600000000001,26.432,42.898
2024-07-06 20:45:00,453.56000000000006,70.2,986.7714,115.9866,413.32,97.6,952.8,585.38,26.302,42.565999999999995
2024-07-06 20:50:00,459.14,77.38,1068.1408,132.47480000000002,448.23999999999995,101.74,952.4200000000001,593.58,26.377999999999997,43.303999999999995
2024-07-06 20:55:00,549.9,88.225,1018.72275,141.32125,470.6,119.825,950.9,604.7,26.175,44.515
2024-07-06 21:00:00,508.5,82.17999999999999,1139.2084,143.71120000000002,457.8,101.28,954.68,597.64,26.698,43.9
2024-07-06 21:05:00,457.40000000000003,72.63333333333334,875.2139999999999,151.42366666666666,432.3333333333333,139.93333333333334,946.9333333333334,583.4666666666666,26.286666666666665,43.300000000000004
2024-07-06 21:10:00,460.7,68.225,1056.45125,144.5105,427.5,111.05,950.575,587.75,26.965,43.5475
2024-07-06 21:15:00,540.95,72.775,1069.37725,145.64,420.575,113.85,950.625,591.425,27.0225,43.55
2024-07-06 21:20:00,863.7333333333332,71.3,959.4833333333332,157.20866666666666,424.5333333333333,139.6,944.4,583.6666666666666,26.246666666666666,43.94
2024-07-06 21:25:00,896.5666666666666,81.7,1041.9036666666668,151.25166666666667,452.59999999999997,142.03333333333333,946.7666666666668,598.8333333333334,25.893333333333334,44.07666666666666
2024-07-06 21:30:00,855.25,86.925,1204.13175,162.678,512.075,128.725,950.525,621.3,26.3875,43.8475
2024-07-06 21:35:00,764.12,91.36,1228.1714,149.989,496.32,108.78,952.96,609.74,26.818,43.222
2024-07-06 21:40:00,534.6999999999999,89.06666666666666,958.4473333333334,141.50966666666667,468.90000000000003,141.36666666666667,947.4,596.2666666666667,26.75,42.653333333333336
2024-07-06 21:45:00,488.2,88.975,1269.30425,160.149,478.775,118.65,951.125,602.7,27.130000000000003,42.5325
2024-07-06 21:50:00,485.1,76.075,1221.6545,161.106,472.875,120.55,950.725,600.425,27.0325,42.655
2024-07-06 21:55:00,489.93333333333334,86.10000000000001,1151.6836666666666,156.782,486.4666666666667,144.43333333333334,944.6666666666666,603.5,26.39,43.300000000000004
2024-07-06 22:00:00,499.62857142857143,87.77142857142857,1183.5334285714287,175.45857142857145,482.7714285714286,131.6,947.8857142857142,604.3714285714286,26.677142857142858,42.86285714285714
